accept_type,author_list,filename,majority_authors_from_india,paper_content,paper_id,paper_title,pdf_url,top_author_from_india
poster,"[{'name': 'mohit sharma', 'openreview_id': '~mohit_sharma5', 'affiliation_name': 'Indraprastha Institute of Information Technology, Delhi', 'affiliation_domain': 'iiitd.ac.in', 'affiliation_country': 'IN'}, {'name': 'Amit Deshpande', 'openreview_id': '~Amit_Deshpande1', 'affiliation_name': 'Microsoft Research', 'affiliation_domain': 'microsoft.com', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,True,"This paper extends previous research on fair classification by demonstrating how fairness constraints can recover accurate and fair classifiers even when the training data is significantly biased.  It generalizes these results to different types of bias, data distributions, and hypothesis classes.  The authors prove that under specific conditions, the optimal fair classifier on biased data equals the optimal classifier on unbiased data, thus suggesting that well-designed fairness constraints can mitigate data bias.
",RfQT6vJt8b,How Far Can Fairness Constraints Help Recover From Biased Data?,https://openreview.net/pdf/409965515edccbc49d377b009df2f47a57479ebd.pdf,True
poster,"[{'name': 'Aishwarya P S', 'openreview_id': '~Aishwarya_P_S1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'IN'}, {'name': 'Yashas Samaga B L', 'openreview_id': '~Yashas_Samaga_B_L2', 'affiliation_name': 'University of Washington', 'affiliation_domain': 'uw.edu', 'affiliation_country': 'US'}, {'name': 'Toby James Boyd', 'openreview_id': '~Toby_James_Boyd1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': '', 'openreview_id': '~Sanjiv_Kumar1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Prateek_Jain1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Praneeth_Netrapalli1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,False,"This paper introduces Tandem Transformers, a novel architecture for large language models (LLMs).  The architecture combines a small, autoregressive model with a larger, block-mode model to accelerate inference.  The goal is to improve inference speed without sacrificing downstream task accuracy by strategically allocating capacity for prompt processing versus response generation.
",TN3fi7dwPo,Tandem Transformers for Inference Efficient LLMs,https://openreview.net/pdf/c14bbb8bb8638326ffae116b81072096457da928.pdf,True
spotlight,"[{'name': 'Aditya Gopalan', 'openreview_id': '~Aditya_Gopalan1', 'affiliation_name': 'Indian Institute of Science', 'affiliation_domain': 'iisc.ac.in', 'affiliation_country': 'IN'}, {'name': 'Venkatesh Saligrama', 'openreview_id': '~Venkatesh_Saligrama1', 'affiliation_name': 'Amazon', 'affiliation_domain': 'amazon.com', 'affiliation_country': 'US'}, {'name': 'Clayton Scott', 'openreview_id': '~Clayton_Scott1', 'affiliation_name': 'University of Michigan', 'affiliation_domain': 'umich.edu', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,False,"This paper investigates the feasibility testing of linear programs with bandit feedback.  It develops a novel test for determining if a linear program has a feasible solution, based on low-regret algorithms and a non-asymptotic law of iterated logarithms, within a linear bandit setting.  The method is shown to be reliable and adaptive to the signal level of the problem, with sample costs scaling efficiently.
",TfwGtfPkhV,Testing the Feasibility of Linear Programs with Bandit Feedback,https://openreview.net/pdf/a89b112bea8fde3d1e91d41d41e6dd7fdf86aff2.pdf,True
poster,"[{'name': 'Shubhada Agrawal', 'openreview_id': '~Shubhada_Agrawal1', 'affiliation_name': 'Carnegie Mellon University', 'affiliation_domain': 'cmu.edu', 'affiliation_country': 'US'}, {'name': 'Prashanth L. A.', 'openreview_id': '~Prashanth_L_A1', 'affiliation_name': 'Indian Institute of Technology, Madras', 'affiliation_domain': 'iitm.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Siva_Theja_Maguluri1', 'affiliation_name': 'Georgia Institute of Technology', 'affiliation_domain': 'gatech.edu', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,False,"This paper develops a temporal-difference (TD) algorithm for evaluating policies in average reward reinforcement learning problems, focusing on asymptotic variance as a risk measure.  The algorithm, applicable to both tabular and linear function approximation settings, achieves a finite-time convergence rate of O(1/k) and provides the first sequential estimator for asymptotic variance with provable finite sample guarantees. This work aims to facilitate the development of variance-constrained reinforcement learning algorithms.
",bID9PiBFpT,Policy Evaluation for Variance in Average Reward Reinforcement Learning,https://openreview.net/pdf/3b877b3be936eb628fd438c4713ff612a784fae7.pdf,False
poster,"[{'name': '', 'openreview_id': '~Piyushi_Manupriya1', 'affiliation_name': 'Indian Institute of Technology Hyderabad', 'affiliation_domain': 'iith.ac.in', 'affiliation_country': 'IN'}, {'name': 'Pratik Jawanpuria', 'openreview_id': '~Pratik_Jawanpuria1', 'affiliation_name': 'Microsoft', 'affiliation_domain': 'microsoft.com', 'affiliation_country': 'US'}, {'name': 'Karthik S. Gurumoorthy', 'openreview_id': '~Karthik_S._Gurumoorthy2', 'affiliation_name': 'Walmart Global Tech', 'affiliation_domain': 'walmart.com', 'affiliation_country': 'IN'}, {'name': 'SakethaNath Jagarlapudi', 'openreview_id': '~SakethaNath_Jagarlapudi1', 'affiliation_name': 'Indian Institute of Technology Hyderabad', 'affiliation_domain': 'iith.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Bamdev_Mishra1', 'affiliation_name': 'Microsoft', 'affiliation_domain': 'microsoft.com', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,True,"This paper introduces novel sparsity-constrained optimal transport (OT) formulations for unbalanced OT (UOT).  It leverages a submodular framework to efficiently optimize transport plans with a structured sparsity pattern.  The authors develop efficient algorithms with theoretical guarantees, demonstrating practical applicability in various domains.
",bfQCO9Vqhk,Submodular framework for structured-sparse optimal transport,https://openreview.net/pdf/15e9e2ce1a2a6304834b144d8443de2478e30aa7.pdf,True
poster,"[{'name': 'Avishek Ghosh', 'openreview_id': '~Avishek_Ghosh2', 'affiliation_name': 'Indian Institute of Technology, Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Arya_Mazumdar1', 'affiliation_name': 'University of California, San Diego', 'affiliation_domain': 'ucsd.edu', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,True,"This paper investigates the agnostic learning of mixed linear regressions.  It demonstrates that the EM and AM algorithms, under specific conditions, can learn optimal solutions for the problem even without a generative model. The key is finding the set of linear functions that minimize a predefined loss function for a given dataset.
",eo88noTbb5,Agnostic Learning of Mixed Linear Regressions with EM and AM Algorithms,https://openreview.net/pdf/17a75d2d4ceb5ac28e380f4e82e1c0df8d09dbb8.pdf,True
poster,"[{'name': 'VIKAS DEEP', 'openreview_id': '~VIKAS_DEEP1', 'affiliation_name': 'Northwestern University', 'affiliation_domain': 'northwestern.edu', 'affiliation_country': 'US'}, {'name': 'Sandeep Kumar Juneja', 'openreview_id': '~Sandeep_Kumar_Juneja1', 'affiliation_name': 'Ashoka University', 'affiliation_domain': 'ashoka.edu.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,True,"This paper investigates estimating the average treatment effect (ATE) in A/B testing.  It develops asymptotically optimal and computationally efficient adaptive policies for constructing confidence intervals (CIs) for ATE.  The proposed methods minimize the expected sample size while guaranteeing a desired level of precision and confidence.
",eqIGoEoI10,Asymptotically Optimal and Computationally Efficient Average Treatment Effect Estimation in A/B testing,https://openreview.net/pdf/e6a6390164671b94fb6543bf8b3cc2674dbadc9d.pdf,False
poster,"[{'name': 'Utsav Singh', 'openreview_id': '~Utsav_Singh1', 'affiliation_name': 'Indian Institute of Technology, Kanpur', 'affiliation_domain': 'iitk.ac.in', 'affiliation_country': 'IN'}, {'name': 'Wesley A. Suttle', 'openreview_id': '~Wesley_A_Suttle1', 'affiliation_name': 'Army Research Laboratory', 'affiliation_domain': 'army.mil', 'affiliation_country': 'US'}, {'name': 'Brian M. Sadler', 'openreview_id': '~Brian_M._Sadler1', 'affiliation_name': 'University of Texas at Austin', 'affiliation_domain': 'utexas.edu', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Vinay_P_Namboodiri1', 'affiliation_name': 'University of Bath', 'affiliation_domain': 'bath.ac.uk', 'affiliation_country': 'GB'}, {'name': 'Amrit Singh Bedi', 'openreview_id': '~Amrit_Bedi1', 'affiliation_name': 'University of Central Florida', 'affiliation_domain': 'ucf.edu', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,False,"The paper introduces PIPER, a novel hierarchical reinforcement learning approach.  It aims to address the challenges of non-stationarity and infeasible subgoals by leveraging preference-based learning to create a reward model for relabeling replay buffers.  This approach, replacing human feedback with primitive-in-the-loop feedback using sparse rewards, shows improved performance in sparse-reward robotic tasks compared to existing baselines.
",l6Hef6FVd0,PIPER: Primitive-Informed Preference-based Hierarchical Reinforcement Learning via Hindsight Relabeling,https://openreview.net/pdf/486d2e3f8b1d6cd84cc050e257c70fda5c2f6980.pdf,True
poster,"[{'name': '', 'openreview_id': '~Shiv_Shankar2', 'affiliation_name': 'IIT Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Ritwik_Sinha1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Madalina Fiterau', 'openreview_id': '~Madalina_Fiterau3', 'affiliation_name': 'Department of Computer Science, University of Massachusetts, Amherst', 'affiliation_domain': 'cs.umass.edu', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,False,"This paper introduces HIFIVE, a variational method for estimating global average treatment effects in online A/B testing.  The method addresses the challenge of fragmented user data across devices, a problem emerging from the decline of identifying user devices and the rise of multi-device usage.  HIFIVE aims to improve the accuracy and robustness of preference estimation for online experimentation under these conditions.
",merZTLSdC9,On Online Experimentation without Device Identifiers,https://openreview.net/pdf/0615d619c3602e2d636f310e2ddca4c631b9613c.pdf,True
poster,"[{'name': 'Gaurav Pandey', 'openreview_id': '~Gaurav_Pandey2', 'affiliation_name': 'International Business Machines', 'affiliation_domain': 'ibm.com', 'affiliation_country': 'US'}, {'name': 'Yatin Nandwani', 'openreview_id': '~Yatin_Nandwani1', 'affiliation_name': 'International Business Machines', 'affiliation_domain': 'ibm.com', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Tahira_Naseem1', 'affiliation_name': 'IBM, International Business Machines', 'affiliation_domain': 'us.ibm.com', 'affiliation_country': 'US'}, {'name': 'Mayank Mishra', 'openreview_id': '~Mayank_Mishra1', 'affiliation_name': 'Massachusetts Institute of Technology', 'affiliation_domain': 'mit.edu', 'affiliation_country': 'US'}, {'name': 'Guangxuan Xu', 'openreview_id': '~Guangxuan_Xu1', 'affiliation_name': 'Red Hat. Inc', 'affiliation_domain': 'redhat.com', 'affiliation_country': 'US'}, {'name': 'Dinesh Raghu', 'openreview_id': '~Dinesh_Raghu1', 'affiliation_name': 'IBM Research - New Delhi', 'affiliation_domain': 'in.ibm.com', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Sachindra_Joshi1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Asim Munawar', 'openreview_id': '~Asim_Munawar2', 'affiliation_name': 'International Business Machines', 'affiliation_domain': 'ibm.com', 'affiliation_country': 'US'}, {'name': 'Ramón Fernandez Astudillo', 'openreview_id': '~Ramón_Fernandez_Astudillo1', 'affiliation_name': 'International Business Machines', 'affiliation_domain': 'ibm.com', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,False,"This research paper introduces BRAIN, a new reinforcement learning from human feedback (RLHF) method for natural language generation.  It aims to improve upon existing distribution matching techniques by reducing gradient variance and generalizing the target distribution using Bayesian methods.  The proposed approach, a bridge between distribution matching and Direct Preference Optimization (DPO), demonstrates superior performance on summarization and Antropic HH tasks compared to previous methods.
",nxzXTLByXO,BRAIn: Bayesian Reward-conditioned Amortized Inference for natural language generation from feedback,https://openreview.net/pdf/adec4b8db2c08af7cf38121b2b60680f89348c2c.pdf,False
poster,"[{'name': 'Lokesh Nagalapatti', 'openreview_id': '~Lokesh_Nagalapatti1', 'affiliation_name': 'Indian Institute of Technology, Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': 'Avishek Ghosh', 'openreview_id': '~Avishek_Ghosh2', 'affiliation_name': 'Indian Institute of Technology, Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': 'Sunita Sarawagi', 'openreview_id': '~Sunita_Sarawagi1', 'affiliation_name': 'IIT Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,True,"This paper introduces PairNet, a novel method for estimating individual treatment effects (ITE) from observational data.  PairNet avoids the use of potentially inaccurate pseudo-outcomes, focusing instead on observed outcomes in pairs of examples.  The theoretical analysis and empirical results demonstrate its superior performance compared to existing methods in estimating ITE.
",o5SVr80Rgg,PairNet: Training with Observed Pairs to Estimate Individual Treatment Effect,https://openreview.net/pdf/8542c0b81c30deb10c2d35fd220b4d912812d24a.pdf,True
poster,"[{'name': 'Achintya Nath', 'openreview_id': '~Achintya_Nath1', 'affiliation_name': 'Indian Institute of Technology, Roorkee', 'affiliation_domain': 'iitr.ac.in', 'affiliation_country': 'IO'}, {'name': 'Paritosh Kabra', 'openreview_id': '~Paritosh_Kabra1', 'affiliation_name': 'Indian Institute of Technology, Roorkee', 'affiliation_domain': 'iitr.ac.in', 'affiliation_country': 'IN'}, {'name': 'Ishu Gupta', 'openreview_id': '~Ishu_Gupta1', 'affiliation_name': 'Indian Institute of Technology, Roorkee, Dhirubhai Ambani Institute Of Information and Communication Technology', 'affiliation_domain': 'iitr.ac.in', 'affiliation_country': 'IN'}, {'name': 'Pravendra Singh', 'openreview_id': '~Pravendra_Singh1', 'affiliation_name': 'Indian Institute of Technology, Roorkee', 'affiliation_domain': 'iitr.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,True,"This paper proposes MS-TIP, a novel approach for pedestrian trajectory prediction that addresses missing data in observed sequences.  MS-TIP leverages transformers for imputation and multi-scale hypergraphs for interaction modeling, aiming to improve prediction accuracy by considering context and interactions at different scales.  The method includes a control point and refinement module for enhanced future trajectory inference.
",s4Hy0L4mml,MS-TIP: Imputation Aware Pedestrian Trajectory Prediction,https://openreview.net/pdf/1d8e4c1deb5aa09684e661e39df6dfe8bba15611.pdf,False
poster,"[{'name': 'Rahul Singh', 'openreview_id': '~Rahul_Singh5', 'affiliation_name': 'Indian Institute of Science', 'affiliation_domain': 'iisc.ac.in', 'affiliation_country': 'IN'}, {'name': 'Akshay Mete', 'openreview_id': '~Akshay_Mete1', 'affiliation_name': 'Texas A&M University - College Station', 'affiliation_domain': 'tamu.edu', 'affiliation_country': 'US'}, {'name': 'Avik Kar', 'openreview_id': '~Avik_Kar1', 'affiliation_name': 'Indian Institute of Science, Indian institute of science, Bangalore', 'affiliation_domain': 'iisc.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Panganamala_Kumar1', 'affiliation_name': 'Texas A&M', 'affiliation_domain': 'tamu.edu', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,True,"This paper introduces a novel algorithm, PIECE, for the self-tuning regulation problem, which aims to minimize the output variance of a system with an unknown model.  Crucially, the algorithm achieves a logarithmic regret bound for finite time, a significant improvement over existing methods for similar problems.  The proposed PIECE algorithm addresses the often problematic initial transient performance of reinforcement learning algorithms for linear systems by cleverly incorporating techniques for exploration and input clipping.
",tTtSnpH4fc,Finite Time Logarithmic Regret Bounds for Self-Tuning Regulation,https://openreview.net/pdf/a7f969be6c3977786d11395298655bfc29c99967.pdf,True
poster,"[{'name': 'Hiren Madhu', 'openreview_id': '~Hiren_Madhu1', 'affiliation_name': 'Yale University', 'affiliation_domain': 'yale.edu', 'affiliation_country': 'US'}, {'name': 'Sravanthi Gurugubelli', 'openreview_id': '~Sravanthi_Gurugubelli1', 'affiliation_name': 'Indian Institute of Science, Bangalore', 'affiliation_domain': 'iisc.ac.in', 'affiliation_country': 'IN'}, {'name': 'Sundeep Prabhakar Chepuri', 'openreview_id': '~Sundeep_Prabhakar_Chepuri1', 'affiliation_name': 'Indian Institute of Science', 'affiliation_domain': 'iisc.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,True,"This paper introduces simplicial scattering networks (SSNs), a parameter-free model for learning task-agnostic features from simplicial complex data.  Unlike existing simplicial neural networks, SSNs avoid the high training complexity and reliance on task-specific labels by employing a scattering transform.  The proposed method uses random walk matrices to extract high-frequency information, demonstrating superior performance on various tasks like node classification and graph classification compared to existing simplicial or graph neural networks.
",wmljUnbjy6,Unsupervised Parameter-free Simplicial Representation Learning with Scattering Transforms,https://openreview.net/pdf/c86519c899c3ac54e7702b9fdcbb438886ce2c8c.pdf,False
poster,"[{'name': 'Nathaniel Li', 'openreview_id': '~Nathaniel_Li1', 'affiliation_name': 'University of California, Berkeley', 'affiliation_domain': 'berkeley.edu', 'affiliation_country': 'US'}, {'name': 'Alexander Pan', 'openreview_id': '~Alexander_Pan1', 'affiliation_name': 'University of California, Berkeley', 'affiliation_domain': 'berkeley.edu', 'affiliation_country': 'US'}, {'name': 'Anjali Gopal', 'openreview_id': '~Anjali_Gopal1', 'affiliation_name': 'Massachusetts Institute of Technology', 'affiliation_domain': 'mit.edu', 'affiliation_country': 'US'}, {'name': 'Summer Yue', 'openreview_id': '~Summer_Yue2', 'affiliation_name': 'Scale AI', 'affiliation_domain': 'scale.ai', 'affiliation_country': 'US'}, {'name': 'Daniel Berrios', 'openreview_id': '~Daniel_Berrios1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Alice Gatti', 'openreview_id': '~Alice_Gatti1', 'affiliation_name': 'Center for AI Safety', 'affiliation_domain': 'safe.ai', 'affiliation_country': 'US'}, {'name': 'Justin D. Li', 'openreview_id': '~Justin_D._Li1', 'affiliation_name': 'New York University', 'affiliation_domain': 'nyu.edu', 'affiliation_country': 'US'}, {'name': 'Ann-Kathrin Dombrowski', 'openreview_id': '~Ann-Kathrin_Dombrowski1', 'affiliation_name': 'FAR.AI', 'affiliation_domain': 'far.ai', 'affiliation_country': 'US'}, {'name': 'Shashwat Goel', 'openreview_id': '~Shashwat_Goel1', 'affiliation_name': 'ELLIS, Max Planck Institute', 'affiliation_domain': 'tuebingen.mpg.de', 'affiliation_country': 'DE'}, {'name': 'Gabriel Mukobi', 'openreview_id': '~Gabriel_Mukobi1', 'affiliation_name': 'UC Berkeley, University of California, Berkeley', 'affiliation_domain': 'cs.berkeley.edu', 'affiliation_country': 'US'}, {'name': 'Nathan Helm-Burger', 'openreview_id': '~Nathan_Helm-Burger1', 'affiliation_name': 'SecureBio', 'affiliation_domain': 'securebio.org', 'affiliation_country': 'US'}, {'name': 'Rassin Lababidi', 'openreview_id': '~Rassin_Lababidi1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Lennart Justen', 'openreview_id': '~Lennart_Justen1', 'affiliation_name': 'Massachusetts Institute of Technology', 'affiliation_domain': 'mit.edu', 'affiliation_country': 'US'}, {'name': 'Andrew Bo Liu', 'openreview_id': '~Andrew_Bo_Liu1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Michael Chen', 'openreview_id': '~Michael_Chen3', 'affiliation_name': 'Model Evaluation and Threat Research', 'affiliation_domain': 'metr.org', 'affiliation_country': 'US'}, {'name': 'Isabelle Barrass', 'openreview_id': '~Isabelle_Barrass1', 'affiliation_name': 'Center for AI Safety', 'affiliation_domain': 'safe.ai', 'affiliation_country': 'AI'}, {'name': 'Oliver Zhang', 'openreview_id': '~Oliver_Zhang1', 'affiliation_name': 'Stanford University', 'affiliation_domain': 'stanford.edu', 'affiliation_country': 'US'}, {'name': 'Xiaoyuan Zhu', 'openreview_id': '~Xiaoyuan_Zhu2', 'affiliation_name': 'University of Southern California', 'affiliation_domain': 'usc.edu', 'affiliation_country': 'US'}, {'name': 'Rishub Tamirisa', 'openreview_id': '~Rishub_Tamirisa1', 'affiliation_name': 'University of Illinois at Urbana-Champaign', 'affiliation_domain': 'cs.illinois.edu', 'affiliation_country': 'US'}, {'name': 'Bhrugu Bharathi', 'openreview_id': '~Bhrugu_Bharathi2', 'affiliation_name': 'University of California, San Diego', 'affiliation_domain': 'ucsd.edu', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Ariel_Herbert-Voss1', 'affiliation_name': 'Harvard University', 'affiliation_domain': 'harvard.edu', 'affiliation_country': 'US'}, {'name': 'Cort B Breuer', 'openreview_id': '~Cort_B_Breuer1', 'affiliation_name': 'Stanford University', 'affiliation_domain': 'stanford.edu', 'affiliation_country': 'US'}, {'name': 'Andy Zou', 'openreview_id': '~Andy_Zou1', 'affiliation_name': 'CMU, Carnegie Mellon University', 'affiliation_domain': 'andrew.cmu.edu', 'affiliation_country': 'US'}, {'name': 'Mantas Mazeika', 'openreview_id': '~Mantas_Mazeika3', 'affiliation_name': 'Center for AI Safety', 'affiliation_domain': 'safe.ai', 'affiliation_country': 'US'}, {'name': 'Zifan Wang', 'openreview_id': '~Zifan_Wang1', 'affiliation_name': 'Scale AI', 'affiliation_domain': 'scale.com', 'affiliation_country': 'US'}, {'name': 'Palash Oswal', 'openreview_id': '~Palash_Oswal1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Weiran Lin', 'openreview_id': '~Weiran_Lin1', 'affiliation_name': 'CMU, Carnegie Mellon University', 'affiliation_domain': 'andrew.cmu.edu', 'affiliation_country': 'US'}, {'name': 'Adam Alfred Hunt', 'openreview_id': '~Adam_Alfred_Hunt1', 'affiliation_name': 'Carnegie Mellon University', 'affiliation_domain': 'cmu.edu', 'affiliation_country': 'US'}, {'name': 'Justin Tienken-Harder', 'openreview_id': '~Justin_Tienken-Harder1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Kevin Y. Shih', 'openreview_id': '~Kevin_Y._Shih1', 'affiliation_name': 'Stanford University', 'affiliation_domain': 'stanford.edu', 'affiliation_country': 'US'}, {'name': 'Kemper Talley', 'openreview_id': '~Kemper_Talley1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'John Guan', 'openreview_id': '~John_Guan1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Ian Steneker', 'openreview_id': '~Ian_Steneker1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'David Campbell', 'openreview_id': '~David_Campbell2', 'affiliation_name': 'Drake University', 'affiliation_domain': 'drake.edu', 'affiliation_country': 'US'}, {'name': 'Brad Jokubaitis', 'openreview_id': '~Brad_Jokubaitis1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Steven Basart', 'openreview_id': '~Steven_Basart1', 'affiliation_name': 'Center for AI Safety ', 'affiliation_domain': 'safe.ai', 'affiliation_country': 'US'}, {'name': 'Ponnurangam Kumaraguru', 'openreview_id': '~Ponnurangam_Kumaraguru3', 'affiliation_name': 'International Institute of Information Technology Hyderabad ', 'affiliation_domain': 'iiit.ac.in', 'affiliation_country': 'IN'}, {'name': 'Kallol Krishna Karmakar', 'openreview_id': '~Kallol_Krishna_Karmakar1', 'affiliation_name': 'University of Newcastle', 'affiliation_domain': 'newcastle.edu.au', 'affiliation_country': 'AU'}, {'name': 'Uday Tupakula', 'openreview_id': '~Uday_Tupakula1', 'affiliation_name': 'University of New England', 'affiliation_domain': 'une.edu', 'affiliation_country': 'US'}, {'name': 'Vijay Varadharajan', 'openreview_id': '~Vijay_Varadharajan1', 'affiliation_name': 'University of Newcastle', 'affiliation_domain': 'newcastle.edu.au', 'affiliation_country': 'AU'}, {'name': 'Yan Shoshitaishvili', 'openreview_id': '~Yan_Shoshitaishvili1', 'affiliation_name': 'Arizona State University', 'affiliation_domain': 'asu.edu', 'affiliation_country': 'US'}, {'name': 'Jimmy Ba', 'openreview_id': '~Jimmy_Ba1', 'affiliation_name': 'Department of Computer Science, University of Toronto', 'affiliation_domain': 'cs.toronto.edu', 'affiliation_country': 'CA'}, {'name': 'Kevin M. Esvelt', 'openreview_id': '~Kevin_M._Esvelt1', 'affiliation_name': 'Massachusetts Institute of Technology', 'affiliation_domain': 'mit.edu', 'affiliation_country': 'US'}, {'name': 'Alexandr Wang', 'openreview_id': '~Alexandr_Wang1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Dan Hendrycks', 'openreview_id': '~Dan_Hendrycks1', 'affiliation_name': 'UC Berkeley', 'affiliation_domain': 'berkeley.edu', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,False,"This paper introduces the WMDP benchmark, a dataset of multiple-choice questions designed to assess hazardous knowledge in large language models (LLMs).  The authors aim to measure and mitigate the potential for malicious use by LLMs related to biosecurity, cybersecurity, and chemical security.  Further, they present a novel unlearning method, RMU, which effectively reduces dangerous knowledge capabilities while preserving general knowledge.
",xlr6AUDuJz,The WMDP Benchmark: Measuring and Reducing Malicious Use with Unlearning,https://openreview.net/pdf/1c3ad9f79f4531bbb0c52de9996b3ff95f17a046.pdf,False
poster,"[{'name': 'Sayak Ray Chowdhury', 'openreview_id': '~Sayak_Ray_Chowdhury1', 'affiliation_name': 'Indian Institute of Technology, Kanpur', 'affiliation_domain': 'iitk.ac.in', 'affiliation_country': 'IN'}, {'name': 'Nagarajan Natarajan', 'openreview_id': '~Nagarajan_Natarajan1', 'affiliation_name': 'Microsoft Research', 'affiliation_domain': 'microsoft.com', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/icml-2024.json,True,"This paper introduces a novel, provably robust method for Direct Preference Optimization (DPO) in the context of aligning language models with human preferences, specifically addressing the issue of noisy feedback.  The authors develop a new loss function that mitigates the impact of noisy preference data on the learned policy.  Theoretical analysis demonstrates the improved robustness of the proposed method, achieving a sub-optimality gap that scales favorably with the dataset size and noise level.
",yhpDKSw7yA,Provably Robust DPO: Aligning Language Models with Noisy Feedback,https://openreview.net/pdf/3f1185c2cb457015bf09600ef1508b8737fcf2a4.pdf,True
